date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:27:28	11478/11478	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Jan%202020%2003:38:13%20GMT	https://boostifythemes.com/demo/html/ven/contact.html	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/contact.html	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:29	1804/1804	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Jan%202020%2003:38:15%20GMT	https://boostifythemes.com/demo/html/ven/404.html	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/404.html	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:29	23336/23336	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202019%2009:37:07%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/pagebanner/sign2.png	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/pagebanner/sign2.png	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:31	37543/37543	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202019%2009:36:57%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/experience/experience2.jpg	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/experience/experience2.jpg	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:32	21687/21687	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202019%2009:36:58%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/experience/experience4.jpg	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/experience/experience4.jpg	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:32	76145/76145	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202019%2009:36:57%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/experience/experience1.jpg	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/experience/experience1.jpg	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:32	47192/47192	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202019%2009:36:59%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/experience/experience3.jpg	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/experience/experience3.jpg	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:34	49598/49598	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202019%2009:37:46%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/speaker/speakers_v23.jpg	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/speaker/speakers_v23.jpg	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:34	71600/71600	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202019%2009:37:00%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/experience/experience5.jpg	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/experience/experience5.jpg	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:34	24706/24706	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202019%2009:37:37%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/speaker/speakers2.jpg	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/speaker/speakers2.jpg	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:35	65066/65066	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202019%2009:37:38%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/speaker/speakers3.jpg	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/speaker/speakers3.jpg	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:35	49013/49013	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202019%2009:37:39%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/speaker/speakers4.jpg	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/speaker/speakers4.jpg	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:35	36274/36274	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202019%2009:37:39%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/speaker/speakers5.jpg	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/speaker/speakers5.jpg	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:36	50317/50317	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202019%2009:37:48%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/speaker/speakers_v26.jpg	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/speaker/speakers_v26.jpg	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:36	46772/46772	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202019%2009:37:41%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/speaker/speakers6.jpg	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/speaker/speakers6.jpg	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:37	59369/59369	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202019%2009:37:43%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/speaker/speakers9.jpg	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/speaker/speakers9.jpg	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:37	4394/4394	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202019%2009:37:52%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor1.png	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor1.png	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:37	3290/3290	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202019%2009:37:53%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor2.png	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor2.png	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:37	4263/4263	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202019%2009:37:53%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor3.png	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor3.png	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:37	4813/4813	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202019%2009:37:54%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor4.png	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor4.png	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:38	4100/4100	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202019%2009:37:54%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor5.png	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor5.png	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:38	3791/3791	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202019%2009:37:55%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor7.png	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor7.png	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:38	5326/5326	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202019%2009:37:55%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor6.png	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor6.png	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:39	4833/4833	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202019%2009:37:56%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor8.png	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor8.png	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:39	7806/7806	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202019%2009:37:56%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor9.png	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor9.png	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:39	3231/3231	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202019%2009:37:52%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor10.png	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/sponsor/sponsor10.png	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:39	1677/1677	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202019%2009:36:04%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/footer-face.png	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/footer-face.png	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:40	1775/1775	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202019%2009:36:05%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/footer-ins.png	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/footer-ins.png	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:40	1739/1739	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202019%2009:36:04%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/footer-in.png	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/footer-in.png	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:40	1790/1790	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202019%2009:36:06%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/footer-twit.png	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/footer-twit.png	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:40	562383/562383	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202019%2009:37:08%20GMT	https://boostifythemes.com/demo/html/ven/assets/images/uploads/pagebanner/sign.png	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/images/uploads/pagebanner/sign.png	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:41	43881/43881	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Nov%202019%2009:36:22%20GMT	https://boostifythemes.com/demo/html/ven/assets/scripts/slick.min.js	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/scripts/slick.min.js	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:42	35445/35445	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Nov%202019%2009:36:18%20GMT	https://boostifythemes.com/demo/html/ven/assets/scripts/isotope.pkgd.min.js	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/scripts/isotope.pkgd.min.js	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:42	13625/13625	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Nov%202019%2009:36:20%20GMT	https://boostifythemes.com/demo/html/ven/assets/scripts/packery-mode.pkgd.min.js	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/scripts/packery-mode.pkgd.min.js	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:42	1730/1730	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Nov%202019%2009:36:15%20GMT	https://boostifythemes.com/demo/html/ven/assets/scripts/cells-by-row.js	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/scripts/cells-by-row.js	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:43	280364/280364	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Nov%202019%2009:36:19%20GMT	https://boostifythemes.com/demo/html/ven/assets/scripts/jquery-3.4.1.js	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/scripts/jquery-3.4.1.js	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:43	54063/54063	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Nov%202019%2009:36:17%20GMT	https://boostifythemes.com/demo/html/ven/assets/scripts/flickity.pkgd.min.js	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/scripts/flickity.pkgd.min.js	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:43	17272/17272	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Nov%202019%2009:36:14%20GMT	https://boostifythemes.com/demo/html/ven/assets/scripts/anime.min.js	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/scripts/anime.min.js	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:44	17430/17430	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Nov%202019%2009:36:21%20GMT	https://boostifythemes.com/demo/html/ven/assets/scripts/ScrollMagic.min.js	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/scripts/ScrollMagic.min.js	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:44	20917/20917	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Nov%202019%2009:36:22%20GMT	https://boostifythemes.com/demo/html/ven/assets/scripts/TimelineMax.min.js	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/scripts/TimelineMax.min.js	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:44	1288/1288	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Nov%202019%2009:36:14%20GMT	https://boostifythemes.com/demo/html/ven/assets/scripts/animation.gsap.min.js	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/scripts/animation.gsap.min.js	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:45	527/527	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Nov%202019%2009:36:16%20GMT	https://boostifythemes.com/demo/html/ven/assets/scripts/charming.min.js	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/scripts/charming.min.js	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:45	16430/16430	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Nov%202019%2009:36:24%20GMT	https://boostifythemes.com/demo/html/ven/assets/scripts/wow.js	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/scripts/wow.js	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:45	116228/116228	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Nov%202019%2009:36:24%20GMT	https://boostifythemes.com/demo/html/ven/assets/scripts/TweenMax.min.js	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/scripts/TweenMax.min.js	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:45	30222/30222	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2020%20Jan%202020%2003:38:25%20GMT	https://boostifythemes.com/demo/html/ven/assets/scripts/app.js	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/scripts/app.js	(from https://boostifythemes.com/demo/html/ven/index.html)
16:27:46	6242/6242	---M--	200	added ('OK')	image/gif	date:Mon,%2025%20Nov%202019%2009:36:34%20GMT	https://boostifythemes.com/demo/html/ven/assets/styles/css/ajax-loader.gif	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/styles/css/ajax-loader.gif	(from https://boostifythemes.com/demo/html/ven/assets/styles/css/slick-theme.css)
16:27:47	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Nov%202019%2009:40:24%20GMT	https://boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-regular-400.eot	(from https://boostifythemes.com/demo/html/ven/assets/styles/style.css)
16:27:47	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Nov%202019%2009:40:24%20GMT	https://boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-regular-400d41d.eot	(from https://boostifythemes.com/demo/html/ven/assets/styles/style.css)
16:27:48	16804/16804	---M--	200	added ('OK')	font/woff	date:Mon,%2025%20Nov%202019%2009:40:26%20GMT	https://boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-regular-400.woff	(from https://boostifythemes.com/demo/html/ven/assets/styles/style.css)
16:27:48	34096/34096	---M--	200	added ('OK')	font/ttf	date:Mon,%2025%20Nov%202019%2009:40:25%20GMT	https://boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-regular-400.ttf	(from https://boostifythemes.com/demo/html/ven/assets/styles/style.css)
16:27:49	144452/144452	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202019%2009:40:24%20GMT	https://boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-regular-400.svg	(from https://boostifythemes.com/demo/html/ven/assets/styles/style.css)
16:27:51	75356/75356	---M--	200	added ('OK')	font/woff2	date:Mon,%2025%20Nov%202019%2009:40:32%20GMT	https://boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-solid-900.woff2	(from https://boostifythemes.com/demo/html/ven/assets/styles/style.css)
16:27:52	192122/192122	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Nov%202019%2009:40:28%20GMT	https://boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-solid-900d41d.eot	(from https://boostifythemes.com/demo/html/ven/assets/styles/style.css)
16:27:52	192122/192122	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Nov%202019%2009:40:28%20GMT	https://boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-solid-900.eot	(from https://boostifythemes.com/demo/html/ven/assets/styles/style.css)
16:27:53	98020/98020	---M--	200	added ('OK')	font/woff	date:Mon,%2025%20Nov%202019%2009:40:31%20GMT	https://boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-solid-900.woff	(from https://boostifythemes.com/demo/html/ven/assets/styles/style.css)
16:27:54	129734/129734	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Nov%202019%2009:40:20%20GMT	https://boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-brands-400.eot	(from https://boostifythemes.com/demo/html/ven/assets/styles/style.css)
16:27:55	191836/191836	---M--	200	added ('OK')	font/ttf	date:Mon,%2025%20Nov%202019%2009:40:30%20GMT	https://boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-solid-900.ttf	(from https://boostifythemes.com/demo/html/ven/assets/styles/style.css)
16:27:56	129734/129734	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Nov%202019%2009:40:20%20GMT	https://boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-brands-400d41d.eot	(from https://boostifythemes.com/demo/html/ven/assets/styles/style.css)
16:27:56	74680/74680	---M--	200	added ('OK')	font/woff2	date:Mon,%2025%20Nov%202019%2009:40:22%20GMT	https://boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-brands-400.woff2	(from https://boostifythemes.com/demo/html/ven/assets/styles/style.css)
16:27:57	839389/839389	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202019%2009:40:29%20GMT	https://boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Technorax/boostifythemes.com/demo/html/ven/assets/styles/fonts/webfonts/fa-solid-900.svg	(from https://boostifythemes.com/demo/html/ven/assets/styles/style.css)
